id,page,type
692,Boss_Key.html,ITEM
693,Boss_Remains.html,LOCATION
693,Boss_Remains.html,ITEM
694,Bot.html,ENEMY
694,Bot.html,CHARACTER
695,Bot_Pillar.html,ITEM
696,Botrick.html,CHARACTER
697,Bottle.html,ITEM
697,Bottle.html,WEAPON
698,Bottle_Grotto.html,LOCATION
698,Bottle_Grotto.html,DUNGEON
699,Bottom_of_the_Pot.html,LOCATION
700,Bottom_of_the_Well.html,LOCATION
700,Bottom_of_the_Well.html,DUNGEON
702,Bottomless_Swamp.html,LOCATION
704,Boulder_Breaker.html,ITEM
705,Bouldering_Guy.html,CHARACTER
706,Bound_Chest.html,ITEM
708,Bow-Wow_Headband.html,LOCATION
708,Bow-Wow_Headband.html,ITEM
709,Bow.html,ITEM
709,Bow.html,WEAPON
712,Boy_in_the_Graveyard.html,CHARACTER
713,Bozai.html,CHARACTER
714,Brac.html,CHARACTER
717,Branli.html,CHARACTER
718,Brant.html,CHARACTER
719,Brazen_Beak.html,SHOP
719,Brazen_Beak.html,LOCATION
720,Breach_of_Demise.html,LOCATION
722,Breakable_Wall.html,ITEM
723,Breath_of_the_Wild.html,VIDEOGAME
724,Breen.html,LOCATION
724,Breen.html,CHARACTER
725,Breman_Peak.html,LOCATION
727,Bremeur.html,CHARACTER
728,Bremor.html,CHARACTER
729,Brent.html,CHARACTER
730,Breve.html,CHARACTER
734,Bridge_Worker.html,CHARACTER
735,Bridge_of_Eldin.html,LOCATION
736,Bridge_of_Eldin_(Breath_of_the_Wild).html,LOCATION
737,Bridge_of_Eldin__Defender.html,LOCATION
738,Bridge_of_Hylia.html,LOCATION
739,Bridge_of_Hylia_(Breath_of_the_Wild).html,LOCATION
740,Bridle.html,ITEM
741,Bright-Eyed_Crab.html,ITEM
742,Brigo.html,LOCATION
742,Brigo.html,CHARACTER
743,Brioche.html,ITEM
745,Broca_Island.html,LOCATION
746,Brocco.html,CHARACTER
747,Broken_Goron's_Sword.html,QUEST
747,Broken_Goron's_Sword.html,ITEM
748,Broken_Sword.html,QUEST
748,Broken_Sword.html,CHARACTER
748,Broken_Sword.html,ITEM
749,Brokka.html,CHARACTER
750,Bronas_Forest.html,LOCATION
751,Bronze_Butterfly.html,ITEM
752,Bronzi.html,CHARACTER
754,Broom_(A_Link_Between_Worlds).html,ITEM
755,Broom_(Link's_Awakening).html,QUEST
755,Broom_(Link's_Awakening).html,ITEM
760,Brynna_Plain.html,LOCATION
761,Bubble.html,ENEMY
761,Bubble.html,CHARACTER
762,Bubinga_Forest.html,LOCATION
763,Bucha.html,CHARACTER
764,Bucket_Mouse.html,CHARACTER
767,Bug-Catching_Kid.html,CHARACTER
768,Bug-Catching_Net.html,ITEM
772,Bug_Eye_Glasses.html,ITEM
773,Bug_Heaven.html,CHARACTER
774,Bug_Medal.html,LOCATION
774,Bug_Medal.html,ITEM
775,Bug_Rock.html,LOCATION
776,Bugut.html,CHARACTER
778,Bulblin.html,ENEMY
778,Bulblin.html,CHARACTER
779,Bulblin_Camp.html,LOCATION
779,Bulblin_Camp.html,CHARACTER
782,Bulbul.html,ENEMY
782,Bulbul.html,CHARACTER
783,Buliara.html,CHARACTER
784,Bullbo.html,RACE
784,Bullbo.html,ENEMY
784,Bullbo.html,CHARACTER
785,Bullet_Bag.html,ITEM
786,Bully's_Friend.html,CHARACTER
787,Bully.html,CHARACTER
788,Bulu.html,CHARACTER
790,Bunny_Hood.html,ITEM
791,Bunny_Link.html,ITEM
791,Bunny_Link.html,WEAPON
792,Buriki.html,CHARACTER
793,Burning_Breath.html,ITEM
794,Business_Scrub.html,ENEMY
794,Business_Scrub.html,CHARACTER
795,Business_Scrub_Association.html,ITEM
797,Butter.html,ITEM
801,Buzzblob.html,ENEMY
801,Buzzblob.html,CHARACTER
803,By_Firefly's_Light.html,QUEST
803,By_Firefly's_Light.html,ITEM
804,Byrne.html,CHARACTER
805,Byrne_(boss).html,ENEMY
805,Byrne_(boss).html,CHARACTER
806,C-c-cold_Island.html,LOCATION
806,C-c-cold_Island.html,ISLAND
807,CD-i.html,VIDEOGAME
808,Cabana.html,LOCATION
808,Cabana.html,ITEM
810,Cacto_Clothes.html,ITEM
811,Cado.html,LOCATION
811,Cado.html,CHARACTER
813,Cafe_Bar.html,SHOP
813,Cafe_Bar.html,LOCATION
815,Calamareye.html,ENEMY
815,Calamareye.html,CHARACTER
818,Calatia.html,LOCATION
818,Calatia.html,ITEM
819,Calip.html,CHARACTER
819,Calip.html,ITEM
820,Calisa.html,CHARACTER
821,Calora_Lake.html,LOCATION
822,Calyban.html,CHARACTER
823,Cambo.html,CHARACTER
825,Camera.html,QUEST
826,Camera_Manual.html,ITEM
827,Camera_Rune.html,ITEM
828,Camera_Shop.html,LOCATION
829,Camo_Goblin.html,ENEMY
829,Camo_Goblin.html,CHARACTER
831,Campfire_Egg.html,ITEM
832,Camphor_Pond.html,LOCATION
835,Candle_(The_Adventure_of_Link).html,ITEM
837,Candy_(The_Minish_Cap).html,CHARACTER
838,Candy_(The_Wind_Waker).html,CHARACTER
838,Candy_(The_Wind_Waker).html,ITEM
840,Cane_Sugar.html,LOCATION
840,Cane_Sugar.html,STORE
840,Cane_Sugar.html,ITEM
841,Cane_of_Byrna.html,ITEM
842,Cane_of_Pacci.html,ITEM
843,Cane_of_Somaria.html,ITEM
844,Canni.html,CHARACTER
846,Cannon_(character).html,CHARACTER
847,Cannon_(weapon).html,ITEM
847,Cannon_(weapon).html,WEAPON
848,Cannon_Boat.html,ENEMY
848,Cannon_Boat.html,CHARACTER
850,Cannon_Island.html,LOCATION
850,Cannon_Island.html,ISLAND
850,Cannon_Island.html,CHARACTER
851,Cannon_Turret.html,ENEMY
851,Cannon_Turret.html,CHARACTER
852,Canolo.html,CHARACTER
856,Cap_of_Time.html,ITEM
857,Cap_of_Twilight.html,ITEM
858,Cap_of_the_Hero.html,ITEM
859,Cap_of_the_Sky.html,ITEM
860,Cap_of_the_Wild.html,ITEM
861,Cap_of_the_Wind.html,ITEM
863,Cape_Cales.html,LOCATION
864,Cape_Cresia.html,LOCATION
865,Cape_Treasure.html,LOCATION
866,Caprice.html,CHARACTER
868,Captain's_Jacket.html,ITEM
869,Captain's_Trousers.html,ITEM
870,Captain.html,CHARACTER
871,Captain_Keeta.html,CHARACTER
872,Captain_Krin.html,CHARACTER
873,Captain_Stalfos.html,LOCATION
873,Captain_Stalfos.html,ENEMY
873,Captain_Stalfos.html,CHARACTER
873,Captain_Stalfos.html,DUNGEON
874,Captain_Viscen.html,CHARACTER
875,Captured_Memories.html,QUEST
875,Captured_Memories.html,ITEM
876,Cara.html,CHARACTER
877,Carben.html,CHARACTER
879,Carlov.html,CHARACTER
880,Carlov_Medal.html,ITEM
883,Carock.html,LOCATION
883,Carock.html,ENEMY
883,Carock.html,CHARACTER
883,Carock.html,DUNGEON
884,Carok_Bridge.html,LOCATION
887,Carpet_Merchant.html,CHARACTER
890,Carrot_Stew.html,ITEM
893,Cassiopia.html,CHARACTER
895,Castle_Courtyard.html,LOCATION
897,Castle_Grounds.html,LOCATION
898,Castle_Town.html,LOCATION
899,Castle_Town_Prison.html,LOCATION
900,Castle_Town_Shop.html,SHOP
900,Castle_Town_Shop.html,LOCATION
900,Castle_Town_Shop.html,ITEM
901,Castle_Town_Watchtower.html,LOCATION
902,Castor_Wilds.html,LOCATION
902,Castor_Wilds.html,CHARACTER
903,Cat.html,RACE
909,Category_Armos.html,ENEMY
909,Category_Armos.html,CHARACTER
923,Category_BS_Zelda_characters.html,CHARACTER
924,Category_BS_Zelda_items.html,ITEM
926,Category_Bags.html,ITEM
928,Category_Beta.html,VIDEOGAME
931,Category_Beta_characters.html,CHARACTER
937,Category_Bombers'_Notebook.html,CHARACTER
940,Category_Boomerangs.html,ITEM
940,Category_Boomerangs.html,WEAPON
941,Category_Bosses.html,ENEMY
941,Category_Bosses.html,CHARACTER
955,"Category_Characters,_Lists.html",CHARACTER
956,Category_Characters.html,CHARACTER
983,Category_Dishes.html,ITEM
988,Category_Enemies.html,ENEMY
988,Category_Enemies.html,CHARACTER
990,Category_Enemy_Weapons.html,ENEMY
990,Category_Enemy_Weapons.html,CHARACTER
995,Category_Fairy_Clothing.html,ITEM
996,Category_Fairy_Foods.html,ITEM
1002,Category_Final_bosses.html,ENEMY
1002,Category_Final_bosses.html,CHARACTER
1011,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_bosses.html,ENEMY
1011,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_bosses.html,CHARACTER
1013,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_dungeons.html,LOCATION
1013,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_dungeons.html,DUNGEON
1015,Category_Freshly-Picked_Tingle's_Rosy_Rupeeland_items.html,ITEM
1022,Category_Game_Secrets.html,ITEM
1025,Category_Gerudo.html,RACE
1029,Category_Gorons.html,RACE
1038,Category_Horse_Gear.html,ITEM
1039,Category_Humans.html,RACE
1046,Category_Hyrule_Warriors_bosses.html,ENEMY
1046,Category_Hyrule_Warriors_bosses.html,CHARACTER
1048,Category_Hyrule_Warriors_enemies.html,ENEMY
1048,Category_Hyrule_Warriors_enemies.html,CHARACTER
1051,Category_Hyrule_Warriors_locations.html,LOCATION
1056,Category_Instruments.html,CHARACTER
1057,Category_Islands.html,LOCATION
1057,Category_Islands.html,ISLAND
1059,"Category_Items,_Lists.html",ITEM
1065,Category_Kokiri.html,RACE
1066,Category_Koroks.html,RACE
1069,Category_Letters.html,CHARACTER
1072,Category_Link's_Crossbow_Training_bosses.html,ENEMY
1072,Category_Link's_Crossbow_Training_bosses.html,CHARACTER
1073,Category_Link's_Crossbow_Training_characters.html,CHARACTER
1075,Category_Link's_Crossbow_Training_items.html,ITEM
1076,Category_Link's_Crossbow_Training_locations.html,LOCATION
1077,Category_Link's_Crossbow_Training_races.html,RACE
1081,"Category_Locations,_Lists.html",LOCATION
1082,Category_Locations.html,LOCATION
1090,Category_Materials.html,ITEM
1092,Category_Mini-bosses.html,ENEMY
1092,Category_Mini-bosses.html,CHARACTER
1093,Category_Mini-dungeons.html,LOCATION
1093,Category_Mini-dungeons.html,DUNGEON
1101,Category_Monkeys.html,RACE
1106,Category_Neckwear.html,ITEM
1132,Category_Quests.html,QUEST
1134,Category_Races.html,RACE
1137,Category_Rito.html,RACE
1143,Category_Sheikah.html,RACE
1149,Category_Shops.html,SHOP
1149,Category_Shops.html,LOCATION
1150,Category_Shrines.html,LOCATION
1150,Category_Shrines.html,SHRINE
1164,Category_Stables.html,LOCATION
1165,Category_Stamina_Restoring_Items.html,ITEM
1169,Category_Super_Smash_Bros-2.html,CHARACTER
1174,Category_Swords.html,ITEM
1174,Category_Swords.html,WEAPON
1184,Category_The_Legend_of_Zelda_Item_Images.html,ITEM
1185,Category_The_Legend_of_Zelda_Location_Images.html,LOCATION
1187,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_Character_Images.html,CHARACTER
1190,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_Item_Images.html,ITEM
1191,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_Location_Images.html,LOCATION
1197,Category_The_Legend_of_Zelda__A_Link_Between_Worlds_locations.html,LOCATION
1214,Category_The_Legend_of_Zelda__A_Link_to_the_Past_mini-bosses.html,ENEMY
1214,Category_The_Legend_of_Zelda__A_Link_to_the_Past_mini-bosses.html,CHARACTER
1222,Category_The_Legend_of_Zelda__Breath_of_the_Wild_Item_Images.html,ITEM
1224,Category_The_Legend_of_Zelda__Breath_of_the_Wild_bosses.html,ENEMY
1224,Category_The_Legend_of_Zelda__Breath_of_the_Wild_bosses.html,CHARACTER
1225,Category_The_Legend_of_Zelda__Breath_of_the_Wild_characters.html,CHARACTER
1227,Category_The_Legend_of_Zelda__Breath_of_the_Wild_enemies.html,ENEMY
1227,Category_The_Legend_of_Zelda__Breath_of_the_Wild_enemies.html,CHARACTER
1228,Category_The_Legend_of_Zelda__Breath_of_the_Wild_items.html,ITEM
1229,Category_The_Legend_of_Zelda__Breath_of_the_Wild_locations.html,LOCATION
1233,Category_The_Legend_of_Zelda__Breath_of_the_Wild_quests.html,QUEST
1234,Category_The_Legend_of_Zelda__Breath_of_the_Wild_races.html,RACE
1242,Category_The_Legend_of_Zelda__Four_Swords_Adventures_bosses.html,ENEMY
1242,Category_The_Legend_of_Zelda__Four_Swords_Adventures_bosses.html,CHARACTER
1247,Category_The_Legend_of_Zelda__Four_Swords_Adventures_locations.html,LOCATION
1248,Category_The_Legend_of_Zelda__Four_Swords_Adventures_mini-bosses.html,ENEMY
1248,Category_The_Legend_of_Zelda__Four_Swords_Adventures_mini-bosses.html,CHARACTER
1250,Category_The_Legend_of_Zelda__Four_Swords_Adventures_quest_items.html,ITEM
1257,Category_The_Legend_of_Zelda__Four_Swords_bosses.html,ENEMY
1257,Category_The_Legend_of_Zelda__Four_Swords_bosses.html,CHARACTER
1261,Category_The_Legend_of_Zelda__Four_Swords_locations.html,LOCATION
1262,Category_The_Legend_of_Zelda__Four_Swords_mini-bosses.html,ENEMY
1262,Category_The_Legend_of_Zelda__Four_Swords_mini-bosses.html,CHARACTER
1273,Category_The_Legend_of_Zelda__Link's_Awakening_dungeons.html,LOCATION
1273,Category_The_Legend_of_Zelda__Link's_Awakening_dungeons.html,DUNGEON
1287,Category_The_Legend_of_Zelda__Majora's_Mask_bosses.html,ENEMY
1287,Category_The_Legend_of_Zelda__Majora's_Mask_bosses.html,CHARACTER
1293,Category_The_Legend_of_Zelda__Majora's_Mask_mini-bosses.html,ENEMY
1293,Category_The_Legend_of_Zelda__Majora's_Mask_mini-bosses.html,CHARACTER
1305,Category_The_Legend_of_Zelda__Ocarina_of_Time_bosses.html,ENEMY
1305,Category_The_Legend_of_Zelda__Ocarina_of_Time_bosses.html,CHARACTER
1311,Category_The_Legend_of_Zelda__Ocarina_of_Time_mini-bosses.html,ENEMY
1311,Category_The_Legend_of_Zelda__Ocarina_of_Time_mini-bosses.html,CHARACTER
1326,Category_The_Legend_of_Zelda__Oracle_of_Ages_locations.html,LOCATION
1342,Category_The_Legend_of_Zelda__Oracle_of_Seasons_locations.html,LOCATION
1355,Category_The_Legend_of_Zelda__Phantom_Hourglass_dungeons.html,LOCATION
1355,Category_The_Legend_of_Zelda__Phantom_Hourglass_dungeons.html,DUNGEON
1359,Category_The_Legend_of_Zelda__Phantom_Hourglass_mini-bosses.html,ENEMY
1359,Category_The_Legend_of_Zelda__Phantom_Hourglass_mini-bosses.html,CHARACTER
1364,Category_The_Legend_of_Zelda__Skyward_Sword_Character_Images.html,CHARACTER
1365,Category_The_Legend_of_Zelda__Skyward_Sword_Enemy_Images.html,ENEMY
1365,Category_The_Legend_of_Zelda__Skyward_Sword_Enemy_Images.html,CHARACTER
1367,Category_The_Legend_of_Zelda__Skyward_Sword_Item_Images.html,ITEM
1368,Category_The_Legend_of_Zelda__Skyward_Sword_Location_Images.html,LOCATION
1369,Category_The_Legend_of_Zelda__Skyward_Sword_bosses.html,ENEMY
1369,Category_The_Legend_of_Zelda__Skyward_Sword_bosses.html,CHARACTER
1371,Category_The_Legend_of_Zelda__Skyward_Sword_dungeons.html,LOCATION
1371,Category_The_Legend_of_Zelda__Skyward_Sword_dungeons.html,DUNGEON
1372,Category_The_Legend_of_Zelda__Skyward_Sword_enemies.html,ENEMY
1372,Category_The_Legend_of_Zelda__Skyward_Sword_enemies.html,CHARACTER
1373,Category_The_Legend_of_Zelda__Skyward_Sword_items.html,ITEM
1374,Category_The_Legend_of_Zelda__Skyward_Sword_locations.html,LOCATION
1375,Category_The_Legend_of_Zelda__Skyward_Sword_mini-bosses.html,ENEMY
1375,Category_The_Legend_of_Zelda__Skyward_Sword_mini-bosses.html,CHARACTER
1377,Category_The_Legend_of_Zelda__Skyward_Sword_quest_items.html,ITEM
1378,Category_The_Legend_of_Zelda__Skyward_Sword_races.html,RACE
1381,Category_The_Legend_of_Zelda__Spirit_Tracks_Character_Images.html,CHARACTER
1382,Category_The_Legend_of_Zelda__Spirit_Tracks_Enemy_Images.html,ENEMY
1382,Category_The_Legend_of_Zelda__Spirit_Tracks_Enemy_Images.html,CHARACTER
1384,Category_The_Legend_of_Zelda__Spirit_Tracks_Item_Images.html,ITEM
1385,Category_The_Legend_of_Zelda__Spirit_Tracks_Location_Images.html,LOCATION
1386,Category_The_Legend_of_Zelda__Spirit_Tracks_bosses.html,ENEMY
1386,Category_The_Legend_of_Zelda__Spirit_Tracks_bosses.html,CHARACTER
1388,Category_The_Legend_of_Zelda__Spirit_Tracks_dungeons.html,LOCATION
1388,Category_The_Legend_of_Zelda__Spirit_Tracks_dungeons.html,DUNGEON
1389,Category_The_Legend_of_Zelda__Spirit_Tracks_enemies.html,ENEMY
1389,Category_The_Legend_of_Zelda__Spirit_Tracks_enemies.html,CHARACTER
1390,Category_The_Legend_of_Zelda__Spirit_Tracks_items.html,ITEM
1391,Category_The_Legend_of_Zelda__Spirit_Tracks_locations.html,LOCATION
1392,Category_The_Legend_of_Zelda__Spirit_Tracks_mini-bosses.html,ENEMY
1392,Category_The_Legend_of_Zelda__Spirit_Tracks_mini-bosses.html,CHARACTER
1394,Category_The_Legend_of_Zelda__Spirit_Tracks_quest_items.html,ITEM
1408,Category_The_Legend_of_Zelda__The_Minish_Cap_mini-bosses.html,ENEMY
1408,Category_The_Legend_of_Zelda__The_Minish_Cap_mini-bosses.html,CHARACTER
1413,Category_The_Legend_of_Zelda__The_Wind_Waker_Character_Images.html,CHARACTER
1418,Category_The_Legend_of_Zelda__The_Wind_Waker_bosses.html,ENEMY
1418,Category_The_Legend_of_Zelda__The_Wind_Waker_bosses.html,CHARACTER
1421,Category_The_Legend_of_Zelda__The_Wind_Waker_enemies.html,ENEMY
1421,Category_The_Legend_of_Zelda__The_Wind_Waker_enemies.html,CHARACTER
1424,Category_The_Legend_of_Zelda__The_Wind_Waker_mini-bosses.html,ENEMY
1424,Category_The_Legend_of_Zelda__The_Wind_Waker_mini-bosses.html,CHARACTER
1433,Category_The_Legend_of_Zelda__Tri_Force_Heroes_bosses.html,ENEMY
1433,Category_The_Legend_of_Zelda__Tri_Force_Heroes_bosses.html,CHARACTER
1434,Category_The_Legend_of_Zelda__Tri_Force_Heroes_characters.html,CHARACTER
1435,Category_The_Legend_of_Zelda__Tri_Force_Heroes_enemies.html,ENEMY
1435,Category_The_Legend_of_Zelda__Tri_Force_Heroes_enemies.html,CHARACTER
1436,Category_The_Legend_of_Zelda__Tri_Force_Heroes_items.html,ITEM
1437,Category_The_Legend_of_Zelda__Tri_Force_Heroes_locations.html,LOCATION
1439,Category_The_Legend_of_Zelda__Tri_Force_Heroes_races.html,RACE
1441,Category_The_Legend_of_Zelda__Twilight_Princess_Character_Images.html,CHARACTER
1452,Category_The_Legend_of_Zelda__Twilight_Princess_mini-bosses.html,ENEMY
1452,Category_The_Legend_of_Zelda__Twilight_Princess_mini-bosses.html,CHARACTER
1459,Category_The_Legend_of_Zelda_bosses.html,ENEMY
1459,Category_The_Legend_of_Zelda_bosses.html,CHARACTER
1473,Category_Trading_quests.html,QUEST
1477,Category_Twili.html,RACE
1492,Category_Weapons.html,ITEM
1492,Category_Weapons.html,WEAPON
1501,Category_Zelda_II__The_Adventure_of_Link_Images.html,ITEM
1504,Category_Zelda_II__The_Adventure_of_Link_bosses.html,ENEMY
1504,Category_Zelda_II__The_Adventure_of_Link_bosses.html,CHARACTER
1506,Category_Zelda_II__The_Adventure_of_Link_dungeons.html,LOCATION
1506,Category_Zelda_II__The_Adventure_of_Link_dungeons.html,DUNGEON
1509,Category_Zelda_II__The_Adventure_of_Link_locations.html,LOCATION
1513,Category_Zelda__The_Wand_of_Gamelon_Characters.html,CHARACTER
1516,Category_Zora.html,RACE
1517,Catfish's_Maw.html,LOCATION
1517,Catfish's_Maw.html,DUNGEON
1518,Catfish.html,CHARACTER
1519,Catfish_Deyansu.html,ENEMY
1519,Catfish_Deyansu.html,CHARACTER
1521,Cave_of_Flames.html,LOCATION
1521,Cave_of_Flames.html,DUNGEON
1522,Cave_of_No_Return.html,LOCATION
1526,Cawlin's_Letter.html,ITEM
1527,Cawlin.html,CHARACTER
1529,Cecili.html,CHARACTER
1530,Cecilia.html,LOCATION
1530,Cecilia.html,CHARACTER
1531,Celessa.html,LOCATION
1531,Celessa.html,CHARACTER
1532,Cemetery.html,LOCATION
1533,Central_Hyrule.html,LOCATION
1534,Central_Hyrule_Tower.html,LOCATION
1535,Central_Square.html,LOCATION
1536,Central_Tower.html,LOCATION
1537,Cephla_Lake.html,LOCATION
1538,Ceremonial_Trident.html,ITEM
1542,Chaas_Qeta_Shrine.html,LOCATION
1542,Chaas_Qeta_Shrine.html,SHRINE
1543,Chabi.html,CHARACTER
1544,Chai.html,CHARACTER
1545,Challenges.html,ITEM
1547,Chamber_of_Sages.html,LOCATION
1548,Chambers_of_Insight.html,LOCATION
1549,Champion's_Gate.html,LOCATION
1550,Champion's_Gate_North.html,LOCATION
1551,Champion's_Tunic.html,ITEM
1552,Champion.html,CHARACTER
1552,Champion.html,ITEM
1554,Champions.html,CHARACTER
1554,Champions.html,ITEM
1555,Chancellor's_Hat.html,ITEM
1556,Chancellor's_Jacket.html,ITEM
1557,Chancellor's_Trousers.html,ITEM
1558,Chancellor_Cole.html,CHARACTER
1559,Chancellor_Cole_(boss).html,ENEMY
1559,Chancellor_Cole_(boss).html,CHARACTER
1561,Charge_Ring.html,ITEM
1562,Charles_of_Moria.html,CHARACTER
1567,Chaser.html,ENEMY
1567,Chaser.html,CHARACTER
1568,Chasupa.html,VIDEOGAME
1568,Chasupa.html,ENEMY
1568,Chasupa.html,CHARACTER
1569,Chateau_Romani.html,LOCATION
1569,Chateau_Romani.html,STORE
1569,Chateau_Romani.html,ITEM
1571,Cheep-Cheep.html,ENEMY
1571,Cheep-Cheep.html,CHARACTER
1572,Cheer_Outfit.html,ITEM
1573,Cheesy_Mustache.html,QUEST
1573,Cheesy_Mustache.html,ITEM
1574,Cheetah_Costume.html,CHARACTER
1574,Cheetah_Costume.html,ITEM
1576,Chef_(Freshly-Picked_Tingle's_Rosy_Rupeeland).html,CHARACTER
1577,Chef_(Oracle_of_Ages).html,QUEST
1578,"Chef_Aurie_Taamu,_Vol-2.html",LOCATION
1578,"Chef_Aurie_Taamu,_Vol-2.html",ITEM
1579,"Chef_Aurie_Taamu,_Vol.html",ITEM
1580,Chef_Bear.html,CHARACTER
1581,Cherry.html,CHARACTER
1582,Chessica.html,LOCATION
1582,Chessica.html,CHARACTER
1583,Chest.html,ITEM
1584,Cheval's_Grave.html,LOCATION
1587,Chickaloo_Tree_Nut.html,ITEM
1588,Chief's_Diary.html,ITEM
1589,Chief's_Room.html,LOCATION
1590,Chief_Soldier.html,ENEMY
1590,Chief_Soldier.html,CHARACTER
1591,Chiko's_Grandmother.html,CHARACTER
1592,Chiko's_Mum.html,CHARACTER
1592,Chiko's_Mum.html,ITEM
1593,Chiko.html,CHARACTER
1594,Children_of_Ordon.html,CHARACTER
1595,Chilfos.html,ENEMY
1595,Chilfos.html,CHARACTER
1596,Chillfin_Trout.html,LOCATION
1596,Chillfin_Trout.html,STORE
1597,Chillshroom.html,ITEM
1598,Chilly_Elixir.html,ITEM
1599,Chio.html,CHARACTER
1601,Chorak.html,CHARACTER
1602,Chork.html,LOCATION
1602,Chork.html,CHARACTER
1603,Chris_Houlihan.html,CHARACTER
1605,Christine.html,CHARACTER
1606,Chu.html,LOCATION
1606,Chu.html,STORE
1607,ChuChu.html,ENEMY
1607,ChuChu.html,CHARACTER
1607,ChuChu.html,ITEM
1607,ChuChu.html,WEAPON
1608,Chu_Chu.html,ENEMY
1608,Chu_Chu.html,CHARACTER
1608,Chu_Chu.html,ITEM
1608,Chu_Chu.html,WEAPON
1609,Chu_Jelly.html,ITEM
1610,Chu_Jelly_Juice_Shop.html,SHOP
1610,Chu_Jelly_Juice_Shop.html,LOCATION
1611,Chu_Worm.html,ENEMY
1611,Chu_Worm.html,CHARACTER
1612,Chuchu_Jelly.html,SHOP
1612,Chuchu_Jelly.html,LOCATION
1612,Chuchu_Jelly.html,ITEM
1613,Chudley's_Fine_Goods_and_Fancy_Trinkets_Emporium.html,SHOP
1613,Chudley's_Fine_Goods_and_Fancy_Trinkets_Emporium.html,LOCATION
1615,Chumin.html,CHARACTER
1616,Cia's_Bracelet.html,ITEM
1617,Cia's_Staff.html,ITEM
1617,Cia's_Staff.html,WEAPON
1619,Ciela.html,CHARACTER
1620,Cima.html,CHARACTER
1624,City_in_the_Sky.html,LOCATION
1624,City_in_the_Sky.html,DUNGEON
1625,City_in_the_Sky__Defender.html,LOCATION
1626,Claim_Check.html,ITEM
1627,Claree.html,LOCATION
1627,Claree.html,CHARACTER
1628,Clarnet_Coast.html,LOCATION
1629,Classic_NES_Series.html,VIDEOGAME
1630,Classified_Envelope.html,LOCATION
1630,Classified_Envelope.html,ITEM
1631,Clavia.html,LOCATION
1631,Clavia.html,CHARACTER
1632,Clawshot.html,ITEM
1633,Clawshots.html,ITEM
1635,Clean_Cut.html,ITEM
1636,Clean_Pipit's_House.html,ITEM
1637,Cleaning_Man.html,CHARACTER
1638,Cleff.html,LOCATION
1639,Cliff_Plateau_Isles.html,LOCATION
1640,Cliffs_of_Quince.html,LOCATION
1641,Cliffs_of_Ruvara.html,LOCATION
1642,Cliffside_Etchings.html,QUEST
1642,Cliffside_Etchings.html,ITEM
1643,Climber's_Bandanna.html,LOCATION
1643,Climber's_Bandanna.html,ITEM
1645,Climbing_Gear.html,ITEM
1646,Clock.html,ITEM
1649,Clock_Soldiers.html,CHARACTER
1650,Clock_Tower.html,LOCATION
1652,Clock_Town_Bank.html,SHOP
1652,Clock_Town_Bank.html,LOCATION
1653,Clock_Town_Carnival_Executive_Committee.html,CHARACTER
1655,Cloud_Barrier.html,ITEM
1656,Cloud_Piranha.html,ENEMY
1656,Cloud_Piranha.html,CHARACTER
1657,Cloud_Tops.html,LOCATION
1658,Cloyne.html,CHARACTER
1659,Club_Moblin.html,ENEMY
1659,Club_Moblin.html,CHARACTER
1661,Coast_of_No_Return.html,CHARACTER
1662,Cobal.html,CHARACTER
1663,Cobble_Crusher.html,ITEM
1663,Cobble_Crusher.html,WEAPON
1665,Cobweb_Tights.html,ITEM
1666,Coffin.html,ENEMY
1666,Coffin.html,CHARACTER
1666,Coffin.html,ITEM
1667,Cojiro.html,QUEST
1667,Cojiro.html,ITEM
1668,Cold_Darner.html,LOCATION
1668,Cold_Darner.html,ITEM
1670,Coldsnap_Hollow.html,LOCATION
1672,Coliseum_Ruins.html,LOCATION
1673,Collaboration__Xenoblade_Chronicles_2.html,VIDEOGAME
1673,Collaboration__Xenoblade_Chronicles_2.html,QUEST
1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,VIDEOGAME
1675,Color_Changing_Tingle's_Balloon_Trip_of_Love.html,CHARACTER
1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,VIDEOGAME
1676,Color_Changing_Tingle's_Love_Balloon_Trip.html,CHARACTER
1677,Color_Dungeon.html,LOCATION
1677,Color_Dungeon.html,DUNGEON
1680,Colossal_Wallet.html,ITEM
1681,Colosseum_Ruins.html,LOCATION
1682,Comedian.html,QUEST
1682,Comedian.html,CHARACTER
1684,Commemorative_Race.html,RACE
1684,Commemorative_Race.html,CHARACTER
1687,Compass.html,LOCATION
1687,Compass.html,ITEM
1688,Compass_of_Light.html,ITEM
1692,Controversy.html,VIDEOGAME
1694,Cooking_with_Koko.html,ITEM
1697,Copious_Fried_Wild_Greens.html,ITEM
1701,Copious_Simmered_Fruit.html,ITEM
1702,Cora_Lake.html,LOCATION
1703,Coral_Earring.html,ITEM
