,source,source_str,relation,name,dst_str,dst
422,388,Basht_and_Bisht.html,charact_from,The Legend of Zelda,,
423,388,Basht_and_Bisht.html,live_on,Dragon Roost Island,Dragon_Roost_Island.html,2177.0
424,392,Batrea_Lake.html,locat_from,The Legend of Zelda:,,
425,392,Batrea_Lake.html,locat_in,part,,
426,393,Batreaux's_House.html,locat_from,The Legend of Zelda,,
427,394,Batreaux.html,charact_from,The Legend of Zelda,,
428,397,Battle_Robot.html,item_from,Rosy Rupeeland,,
429,397,Battle_Robot.html,obtain_by,Tingle,Tingle.html,7934.0
430,398,Baumer.html,charact_in,The Legend of Zelda:,,
431,398,Baumer.html,region_of,Hyrule,Hyrule.html,3766.0
432,399,Bawb.html,enemi_from,The Legend of Zelda,,
433,401,Bayge.html,charact_from,The Legend of Zelda:,,
434,403,Bazaar_(Hyrule_Warriors).html,shop_in,Hyrule Warriors,Hyrule_Warriors.html,3801.0
435,404,Bazaar_(Ocarina_of_Time).html,shop_from,The Legend of Zelda,,
436,405,Bazaar_(Skyward_Sword).html,locat_from,The Legend of Zelda,,
437,407,Bazz.html,charact_from,The Legend of Zelda:,,
438,410,Beamos.html,enemi_in,Legend,,
439,412,Bean_(The_Minish_Cap).html,object_from,The Legend of Zelda,,
440,413,Bean_Seller.html,charact_in,the Legend of Zelda,,
441,414,Bean_Stalk.html,object_from,The Legend of Zelda,,
442,421,Beavers.html,charact_from,The Legend of Zelda,,
443,421,Beavers.html,live_in,the Waterfall Rapids,,
444,421,Beavers.html,live_near,Zora Hall Coast,Zora_Hall_Coast.html,8681.0
445,423,Bedoli.html,charact_from,The Legend of Zelda:,,
446,423,Bedoli.html,region_of,Hyrule,Hyrule.html,3766.0
447,424,Bedroom_Key.html,item_from,The Legend of Zelda:,,
448,425,Bee.html,enemi_in,Legend,,
449,426,Bee_Badge.html,item_from,The Legend of Zelda,,
450,426,Bee_Badge.html,releas_from,bottle,,
451,427,Bee_Guy.html,charact_from,The Legend of Zelda,,
452,428,Bee_Larva.html,item_in,the Legend of Zelda,,
453,429,Beedle's_Air_Shop.html,locat_in,the Legend of Zelda,,
454,430,Beedle's_Chart.html,locat_of,Ship,,
455,431,Beedle's_Insect_Cage.html,item_from,The Legend of Zelda,,
456,432,Beedle's_Island.html,locat_from,The Legend of Zelda,,
457,432,Beedle's_Island.html,island_in,region,,
458,432,Beedle's_Island.html,region_of,The Sky,The_Sky.html,7845.0
459,432,Beedle's_Island.html,shop_on,island,,
460,432,Beedle's_Island.html,island_contains,Goddess Chests,Goddess_Chest.html,3083.0
461,432,Beedle's_Island.html,locat_above,entrance,,
462,433,Beedle's_Shop_Ship.html,shop_in,the Legend of Zelda,,
463,434,Beedle.html,charact_in,the Legend of Zelda,,
464,435,Beehive.html,object_in,the Legend of Zelda,,
465,435,Beehive.html,item_as,Rupees Bee Larva,,
466,437,Beetle_(enemy).html,enemi_in,the Legend of Zelda,,
467,438,Beetle_(item).html,item_from,The Legend of Zelda,,
468,438,Beetle_(item).html,item_as,Rupees,Rupee.html,6442.0
469,439,Beetle_King_Death_Bug.html,boss_of,the Insect Cavern,,
470,439,Beetle_King_Death_Bug.html,boss_of,Shrine,,
471,439,Beetle_King_Death_Bug.html,defeat_in,manner,,
472,440,Beetle_Lord_Death_Bug.html,boss_of,Shrine,,
473,440,Beetle_Lord_Death_Bug.html,dungeon_in,insect,,
474,441,Beggar.html,charact_from,The Legend of Zelda,,
475,441,Beggar.html,store_in,bottles,Bottle.html,697.0
476,442,Belari.html,charact_from,The Legend of Zelda,,
477,444,Bell_(A_Link_Between_Worlds).html,item_from,The Legend of Zelda,,
478,446,Bella.html,charact_from,Rosy Rupeeland,,
479,448,Bellum_(boss).html,boss_from,The Legend of Zelda,,
480,450,Bellumbeck.html,boss_from,The Legend of Zelda:,,
481,451,Beneath_the_Graveyard.html,locat_from,The Legend of Zelda,,
482,452,Beneath_the_Well.html,dungeon_from,The Legend of Zelda,,
483,452,Beneath_the_Well.html,locat_within,Empty,,
484,454,Benny.html,charact_from,The Legend of Zelda:,,
485,455,Berry.html,charact_from,The Legend of Zelda,,
486,456,Bertie.html,charact_from,The Legend of Zelda,,
487,456,Bertie.html,live_in,house,,
488,457,Bertri.html,charact_in,The Legend of Zelda:,,
489,458,Beta_Gohma.html,releas_of,game,,
490,459,Beta_Moblin.html,enemi_from,The Legend of Zelda:,,
491,462,Beth_(Ocarina_of_Time%2FMajora's_Mask).html,charact_in,the Legend of Zelda,,
492,465,Big_Bang.html,object_of,game,,
493,466,Big_Blin.html,enemi_from,The Legend of Zelda,,
494,469,Big_Blue_ChuChu.html,boss_of,the Temple of Droplets,,
495,469,Big_Blue_ChuChu.html,dungeon_in,The Legend of Zelda,,
496,470,Big_Bomb_Outfit.html,item_from,The Legend of Zelda:,,
497,471,Big_Bro.html,charact_from,Rosy Rupeeland,,
498,471,Big_Bro.html,live_in,Port Town,Port_Town.html,5900.0
499,471,Big_Bro.html,live_with,family,,
500,472,Big_Bug_Net.html,item_from,The Legend of Zelda,,
501,473,Big_Catch_Flag.html,item_from,The Legend of Zelda,,
502,473,Big_Catch_Flag.html,item_in,quest,Quest_for_the_Shop_Guru_Statue.html,6062.0
503,473,Big_Catch_Flag.html,quest_for,Statue,,
504,473,Big_Catch_Flag.html,shop_on,Windfall Island,Windfall_Island.html,8478.0
505,475,Big_Dodongo.html,boss_from,The Legend of Zelda,,
506,478,Big_Green_ChuChu.html,boss_of,Shrine,,
507,478,Big_Green_ChuChu.html,dungeon_in,The Legend of Zelda,,
508,482,Big_Octorok.html,boss_of,the Temple of Droplets,,
509,482,Big_Octorok.html,dungeon_in,The Legend of Zelda,,
510,484,Big_Poe.html,enemi_in,Legend,,
511,484,Big_Poe.html,store_Like,Poes,Poe.html,5870.0
512,484,Big_Poe.html,store_in,Empty Bottle,Bottle.html,697.0
513,484,Big_Poe.html,store_upon,defeat,,
514,485,Big_Poe_Necklace.html,worn_by,Big Poe,Big_Poe.html,484.0
515,486,Big_Quiver.html,item_in,Legend,,
516,487,Big_Sale_Flag.html,item_in,quest,Quest_for_the_Shop_Guru_Statue.html,6062.0
517,487,Big_Sale_Flag.html,quest_for,Statue,,
518,487,Big_Sale_Flag.html,shop_on,Windfall Island,Windfall_Island.html,8478.0
519,488,Big_Skulltula.html,enemi_from,The Legend of Zelda,,
520,489,Big_Twin_Bridge.html,locat_in,The Legend of Zelda:,,
521,489,Big_Twin_Bridge.html,locat_in,part,,
522,490,Big_Wallet.html,item_in,the Legend of Zelda,,
523,492,Biggoron's_Sword.html,sword_in,the Legend of Zelda,,
524,493,Biggoron.html,charact_in,Legend,,
525,494,Biggoron_Sword.html,sword_in,the Legend of Zelda,,
526,496,Bigocto_(Ocarina_of_Time).html,boss_of,Belly,,
527,496,Bigocto_(Ocarina_of_Time).html,dungeon_in,The Legend of Zelda,,
528,497,Bilocyte.html,boss_in,The Legend of Zelda,,
529,498,Binding_Force.html,object_from,Zelda II,,
530,499,Bindle.html,charact_from,The Legend of Zelda,,
531,500,Bio-Electric_Cube.html,enemi_from,The Legend of Zelda,,
532,500,Bio-Electric_Cube.html,dungeon_Inside Jabu-Jabu's,Belly,,
533,502,Bipin's_and_Blossom's_Son.html,charact_from,The Legend of Zelda,,
534,504,Bird's_Peak_Rock.html,locat_from,The Legend of Zelda,,
535,504,Bird's_Peak_Rock.html,locat_in,E7,,
536,506,Bird-Masked_Man.html,charact_in,The Legend of Zelda,,
537,506,Bird-Masked_Man.html,live_near,Mire,,
538,507,Bird_Egg.html,shop_of,Kakariko Village,Kakariko_Village.html,4055.0
539,507,Bird_Egg.html,given_by,channel,,
540,508,Bird_Feather.html,item_from,The Legend of Zelda,,
541,509,Bird_Key.html,item_from,The Legend of Zelda,,
542,509,Bird_Key.html,dungeon_on,Koholint Island,Koholint_Island.html,4244.0
543,509,Bird_Key.html,locat_inside,cave,,
544,510,Bird_Lover.html,charact_from,The Legend of Zelda,,
545,512,Bird_Statue.html,object_from,The Legend of Zelda,,
546,513,Bird_Statuette.html,item_from,The Legend of Zelda,,
547,514,Biri.html,enemi_in,the Legend of Zelda,,
548,514,Biri.html,weapon_as,Hookshot,Hookshot.html,3684.0
549,515,Birida_Lookout.html,locat_in,The Legend of Zelda:,,
550,515,Birida_Lookout.html,locat_in,region,,
551,515,Birida_Lookout.html,region_of,Hyrule,Hyrule.html,3766.0
552,516,Biron_Snowshelf.html,locat_in,The Legend of Zelda:,,
553,516,Biron_Snowshelf.html,locat_in,the Hebra Mountains region,,
554,517,Bit.html,enemi_from,Zelda II,,
555,518,Blaaz.html,boss_from,The Legend of Zelda,,
556,518,Blaaz.html,boss_of,the Temple of Fire,,
557,518,Blaaz.html,dungeon_of,game,,
558,518,Blaaz.html,boss_in,Spirit Tracks,The_Legend_of_Zelda__Spirit_Tracks.html,7776.0
559,518,Blaaz.html,defeat_with,help,,
560,519,Black_Bokoblin.html,enemi_in,the Legend of Zelda,,
561,520,Black_Chu_Jelly.html,item_in,the Legend of Zelda series,The_Legend_of_Zelda_series.html,7812.0
562,522,Black_Knight.html,enemi_from,The Legend of Zelda,,
563,523,Black_Moblin.html,enemi_in,the Legend of Zelda,,
564,525,Blackened_Crab.html,item_from,The Legend of Zelda:,,
565,526,Blacksmith's_Wife.html,charact_from,The Legend of Zelda,,
566,527,Blacksmith.html,charact_from,The Legend of Zelda,,
567,532,Bladon.html,charact_from,The Legend of Zelda:,,
568,533,Blaino's_Gym.html,locat_in,North Horon,North_Horon.html,5485.0
569,535,Blaino_(Link's_Awakening).html,boss_of,Turtle Rock,Turtle_Rock_(Link%27s_Awakening).html,8164.0
570,535,Blaino_(Link's_Awakening).html,dungeon_in,The Legend of Zelda,,
571,540,Blastworm.html,enemi_from,The Legend of Zelda,,
572,541,Blatchery_Plain.html,locat_in,The Legend of Zelda:,,
573,541,Blatchery_Plain.html,locat_in,part,,
574,544,Blessed_Idol.html,item_from,The Legend of Zelda,,
575,547,Blind.html,boss_in,the Palace of the Four Sword,,
576,548,Blizzagia.html,boss_in,The Legend of Zelda:,,
577,549,Blizzard_Rod.html,item_from,The Legend of Zelda:,,
578,550,Blizzeta.html,boss_in,game,,
579,550,Blizzeta.html,boss_besides,Stallord,,
580,550,Blizzeta.html,boss_in,Twilight Princess,,
581,551,Blizzrobe.html,enemi_from,The Legend of Zelda:,,
582,552,Blob.html,enemi_in,Legend,,
583,554,Block.html,object_in,the Legend of Zelda,,
584,557,Bloodleaf_Lake.html,locat_in,The Legend of Zelda:,,
585,557,Bloodleaf_Lake.html,locat_in,region,,
586,557,Bloodleaf_Lake.html,region_of,Hyrule,Hyrule.html,3766.0
587,558,Blooper.html,enemi_from,The Legend of Zelda,,
588,559,Blossom.html,live_in,house,,
589,560,Bludo.html,charact_from,The Legend of Zelda:,,
590,561,Blue_Bird_Feather.html,item_from,The Legend of Zelda,,
591,562,Blue_Bokoblin.html,enemi_in,the Legend of Zelda,,
592,563,Blue_Bracelet.html,item_from,The Legend of Zelda,,
593,564,Blue_Bubble.html,enemi_in,the Legend of Zelda,,
594,565,Blue_Candle.html,item_from,The Legend of Zelda,The_Legend_of_Zelda.html,7673.0
595,566,Blue_Chu.html,store_in,bottles,Bottle.html,697.0
596,567,Blue_ChuChu.html,enemi_in,Legend,,
597,568,Blue_Clothes.html,item_from,version,,
598,571,Blue_Guide_Book.html,item_from,The Legend of Zelda,,
599,573,Blue_Holy_Ring.html,obtain_in,games,,
600,575,Blue_Knight.html,charact_from,The Legend of Zelda,,
601,576,Blue_Lizalfos.html,enemi_in,the Legend of Zelda,,
602,576,Blue_Lizalfos.html,region_of,the Gerudo Desert,,
603,577,Blue_Luck_Ring.html,obtain_in,Oracle,,
604,578,Blue_Mail.html,item_in,The Legend of Zelda,,
605,581,Blue_Potion.html,item_in,the Legend of Zelda,,
606,583,Blue_Ring.html,item_in,the Legend of Zelda,,
607,585,Blue_Stalfos.html,boss_of,the Ancient Tomb,,
608,586,Blue_Ting.html,item_from,The Legend of Zelda,,
609,590,Blupee.html,race_from,The Legend of Zelda:,,
610,591,Blynne.html,charact_from,The Legend of Zelda:,,
611,591,Blynne.html,region_of,Hyrule,Hyrule.html,3766.0
612,594,Boat_Rental_Cabin.html,shop_from,The Legend of Zelda:,,
613,594,Boat_Rental_Cabin.html,locat_in,River area,,
614,595,Boating_Course.html,locat_from,The Legend of Zelda,,
615,595,Boating_Course.html,island_on,the Great Sea,,
616,596,Bob-omb.html,enemi_in,ombs,,
617,599,Bodyguard.html,charact_from,Rosy Rupeeland,,
618,600,Boe.html,enemi_from,The Legend of Zelda,,
619,600,Boe.html,defeat_with,strike,,
620,601,Bohrin.html,charact_from,The Legend of Zelda:,,
621,601,Bohrin.html,region_of,Hyrule,Hyrule.html,3766.0
622,602,Boko_Baba_Seed.html,item_from,The Legend of Zelda,,
623,602,Boko_Baba_Seed.html,store_in,Spoils Bag Link,,
624,603,Boko_Bat.html,item_in,The Legend of Zelda:,,
625,603,Boko_Bat.html,weapon_with,power,,
626,604,Boko_Bow.html,item_from,The Legend of Zelda:,,
627,605,Boko_Club.html,item_from,The Legend of Zelda:,,
628,605,Boko_Club.html,weapon_with,rate,,
629,606,Boko_Nut.html,item_from,The Legend of Zelda,,
630,607,Boko_Shield.html,item_in,The Legend of Zelda:,,
631,608,Boko_Spear.html,obtain_by,Link,Link.html,4550.0
632,609,Boko_Stick.html,item_from,The Legend of Zelda,,
633,609,Boko_Stick.html,store_in,pots,Pot.html,5914.0
634,610,Bokoblin.html,enemi_in,the Legend of Zelda,,
635,611,Bokoblin_Arm.html,item_from,The Legend of Zelda:,,
636,611,Bokoblin_Arm.html,weapon_with,strength,,
637,612,Bokoblin_Base.html,locat_from,The Legend of Zelda,,
638,615,Bokoblin_Guts.html,shop_for,20 Rupees,,
639,617,Bokoblin_Liver.html,shop_for,20 Rupees,,
640,618,Bokoblin_Mask.html,item_from,The Legend of Zelda:,,
641,618,Bokoblin_Mask.html,item_in,camps,,
642,619,Bokoblin_Summoner.html,enemi_in,Hyrule Warriors,Hyrule_Warriors.html,3801.0
643,620,Bokoblins.html,enemi_in,the Legend of Zelda,,
644,621,Boldon.html,charact_in,The Legend of Zelda:,,
645,623,Bolson.html,charact_from,The Legend of Zelda:,,
646,625,Bomb-Shop_Man.html,charact_from,The Legend of Zelda,,
647,626,Bomb.html,item_in,Legend,,
648,627,Bomb_Arrow.html,item_in,Legend,,
649,628,Bomb_Arrows.html,item_in,Legend,,
650,629,Bomb_Bag.html,item_in,the,,
651,630,Bomb_Barrel.html,item_from,The Legend of Zelda:,,
652,631,Bomb_Fish.html,enemi_from,The Legend of Zelda:,,
653,632,Bomb_Flower.html,item_in,the Legend of Zelda,,
654,633,Bomb_Flowers.html,item_in,the Legend of Zelda,,
655,635,Bomb_Island.html,locat_from,The Legend of Zelda,,
656,635,Bomb_Island.html,locat_on,the Great Sea,,
657,638,Bombarossa.html,enemi_from,The Legend of Zelda,,
658,639,Bombchu.html,item_in,the Legend of Zelda,,
659,640,Bombchu_Bag.html,item_from,The Legend of Zelda,,
660,640,Bombchu_Bag.html,obtain_in,the Goron Temple Link,,
661,641,Bombchu_Bowling_Alley.html,locat_from,The Legend of Zelda,,
662,641,Bombchu_Bowling_Alley.html,locat_in,section,,
663,641,Bombchu_Bowling_Alley.html,defeat_in,Cavern,,
664,642,Bombchu_Shop.html,shop_from,The Legend of Zelda,,
665,642,Bombchu_Shop.html,locat_in,the Back Alley,,
666,643,Bomber's_Notebook.html,item_from,The Legend of Zelda,,
667,643,Bomber's_Notebook.html,given_to,Link,Link.html,4550.0
668,644,Bomber's_Ring.html,obtain_in,past,,
669,644,Bomber's_Ring.html,obtain_in,Oracle of Ages,,
670,645,Bomber.html,enemi_from,The Legend of Zelda,,
671,646,Bombers'_Hideout.html,locat_from,The Legend of Zelda,,
672,646,Bombers'_Hideout.html,locat_in,East Clock Town,East_Clock_Town.html,2268.0
673,647,Bombers'_Notebook.html,item_from,The Legend of Zelda,,
674,647,Bombers'_Notebook.html,given_to,Link,Link.html,4550.0
675,648,Bombers'_Notebook_Tasks.html,quest_in,The Legend of Zelda,,
676,652,Bombos_Medallion.html,item_in,the Legend of Zelda,,
677,654,Bombs.html,item_in,Legend,,
678,655,Bomskit.html,enemi_from,The Legend of Zelda:,,
679,656,Bone_Cucco.html,race_from,The Legend of Zelda,,
680,658,Bone_Ocarina.html,item_from,Rosy Rupeeland,,
681,658,Bone_Ocarina.html,given_to,Tingle,Tingle.html,7934.0
682,658,Bone_Ocarina.html,given_by,pirates,,
683,659,Bone_Pond.html,locat_in,The Legend of Zelda:,,
684,659,Bone_Pond.html,locat_in,region,,
685,659,Bone_Pond.html,region_of,Lanayru,Lanayru_(Breath_of_the_Wild).html,4368.0
686,660,Bone_Putter.html,enemi_from,The Legend of Zelda,,
687,662,Boneyard_Bridge.html,locat_in,The Legend of Zelda:,,
688,662,Boneyard_Bridge.html,locat_near,the Hyrule Castle Moat,,
689,663,Bongo_Bongo.html,boss_of,the Shadow Temple,,
690,663,Bongo_Bongo.html,dungeon_in,The Legend of Zelda,,
691,664,Bonooru's_Stand.html,locat_in,The Legend of Zelda:,,
692,664,Bonooru's_Stand.html,locat_in,part,,
693,665,Bonooru.html,charact_from,The Legend of Zelda,,
694,667,BonÇ_Pond.html,locat_in,The Legend of Zelda:,,
695,667,BonÇ_Pond.html,locat_in,region,,
696,667,BonÇ_Pond.html,region_of,Hyrule,Hyrule.html,3766.0
697,668,Boo_Buddy.html,enemi_from,The Legend of Zelda,,
698,668,Boo_Buddy.html,enemi_in,series,,
699,668,Boo_Buddy.html,enemi_from,series,,
700,668,Boo_Buddy.html,defeat_At,point,,
701,668,Boo_Buddy.html,defeat_by,weapons,,
702,668,Boo_Buddy.html,weapon_in,arsenal,,
703,670,Book_of_Koridai.html,item_from,Link,Link.html,4550.0
704,670,Book_of_Koridai.html,shrine_of,Koridai,,
705,671,Book_of_Magic.html,item_from,The Legend of Zelda,The_Legend_of_Zelda.html,7673.0
706,672,Book_of_Mudora.html,item_from,The Legend of Zelda,,
707,673,Book_of_Seals.html,given_to,Link,Link.html,4550.0
708,675,Boom_Bam_Golf.html,region_of,Hyrule,Hyrule.html,3766.0
709,676,Boomerang.html,item_in,Legend,,
710,677,Boomerang_(Breath_of_the_Wild).html,item_in,Legend,,
711,678,Boomerang_Dealer.html,charact_from,The Legend of Zelda,,
712,678,Boomerang_Dealer.html,live_in,cave,,
713,679,Boomeranger.html,item_from,The Legend of Zelda:,,
714,680,Boon.html,enemi_from,Zelda II,,
715,684,Boots_(The_Adventure_of_Link).html,item_from,Zelda II,,
716,684,Boots_(The_Adventure_of_Link).html,dungeon_in,game,,
717,684,Boots_(The_Adventure_of_Link).html,region_of,Link,Link.html#Zelda_II:_The_Adventure_of_Link,4550.0
718,685,Borlov.html,charact_from,The Legend of Zelda,,
719,686,Bosh_Kala.html,charact_from,The Legend of Zelda:,,
720,687,Bosh_Kala_Shrine.html,locat_in,the Great Plateau,,
721,690,Boss_Challenge.html,boss_of,dungeons,Dungeon.html,2220.0
722,690,Boss_Challenge.html,defeat_in,file,,
723,692,Boss_Key.html,item_in,the Legend of Zelda,,
724,692,Boss_Key.html,store_on,Screen,,
725,693,Boss_Remains.html,item_from,The Legend of Zelda,,
726,693,Boss_Remains.html,inhabit_the four temples of,Termina,Termina.html,7604.0
727,694,Bot.html,enemi_from,Zelda II,,
728,695,Bot_Pillar.html,object_from,Zelda II,,
729,696,Botrick.html,charact_in,The Legend of Zelda:,,
730,697,Bottle.html,item_in,the Legend of Zelda,,
731,697,Bottle.html,weapon_in,battles,,
732,698,Bottle_Grotto.html,dungeon_in,The Legend of Zelda,,
733,699,Bottom_of_the_Pot.html,locat_from,The Legend of Zelda,,
734,699,Bottom_of_the_Pot.html,locat_in,passage,,
735,700,Bottom_of_the_Well.html,dungeon_from,The Legend of Zelda,,
736,700,Bottom_of_the_Well.html,locat_below,Features,,
737,702,Bottomless_Swamp.html,locat_from,The Legend of Zelda:,,
738,702,Bottomless_Swamp.html,locat_in,region,,
739,702,Bottomless_Swamp.html,region_of,Hyrule,Hyrule.html,3766.0
740,704,Boulder_Breaker.html,item_from,The Legend of Zelda:,,
741,705,Bouldering_Guy.html,charact_from,The Legend of Zelda,,
742,706,Bound_Chest.html,object_from,The Legend of Zelda,,
743,708,Bow-Wow_Headband.html,obtain_on,map,,
744,708,Bow-Wow_Headband.html,locat_on,square,,
745,709,Bow.html,weapon_in,Legend,,
746,709,Bow.html,sword_in,games,,
747,712,Boy_in_the_Graveyard.html,charact_from,The Legend of Zelda,,
748,713,Bozai.html,charact_in,The Legend of Zelda:,,
749,714,Brac.html,charact_from,The Legend of Zelda,,
750,717,Branli.html,charact_from,The Legend of Zelda:,,
751,718,Brant.html,charact_from,The Legend of Zelda:,,
752,719,Brazen_Beak.html,shop_from,The Legend of Zelda:,,
753,719,Brazen_Beak.html,shop_of,Rito Village,Rito_Village.html,6274.0
754,720,Breach_of_Demise.html,locat_in,The Legend of Zelda:,,
755,720,Breach_of_Demise.html,locat_in,region,,
756,722,Breakable_Wall.html,object_in,Legend,,
757,723,Breath_of_the_Wild.html,releas_on,the Wii U,,
758,723,Breath_of_the_Wild.html,releas_on,"March 3, 2017",,
759,723,Breath_of_the_Wild.html,releas_in,Mainland,,
760,723,Breath_of_the_Wild.html,releas_on,Switch,,
761,723,Breath_of_the_Wild.html,releas_in,2018,,
762,724,Breen.html,charact_in,The Legend of Zelda:,,
763,724,Breen.html,region_of,Hyrule,Hyrule.html,3766.0
764,725,Breman_Peak.html,locat_from,The Legend of Zelda:,,
765,725,Breman_Peak.html,locat_in,region,,
766,725,Breman_Peak.html,region_of,Hyrule,Hyrule.html,3766.0
767,727,Bremeur.html,charact_from,The Legend of Zelda:,,
768,728,Bremor.html,charact_in,the Legend of Zelda,,
769,729,Brent.html,charact_from,The Legend of Zelda,,
770,730,Breve.html,charact_from,The Legend of Zelda,,
771,734,Bridge_Worker.html,charact_from,The Legend of Zelda,,
772,735,Bridge_of_Eldin.html,locat_from,The Legend of Zelda:,,
773,735,Bridge_of_Eldin.html,locat_in,the Eldin Province,,
774,736,Bridge_of_Eldin_(Breath_of_the_Wild).html,locat_from,The Legend of Zelda:,,
775,736,Bridge_of_Eldin_(Breath_of_the_Wild).html,locat_in,region,,
776,736,Bridge_of_Eldin_(Breath_of_the_Wild).html,region_of,Hyrule,Hyrule.html,3766.0
777,737,Bridge_of_Eldin__Defender.html,locat_at,the Bridge of Eldin Items,,
778,738,Bridge_of_Hylia.html,locat_in,The Legend of Zelda:,,
779,738,Bridge_of_Hylia.html,locat_in,region,,
780,738,Bridge_of_Hylia.html,region_of,province,,
781,739,Bridge_of_Hylia_(Breath_of_the_Wild).html,locat_from,The Legend of Zelda:,,
